IS_WORKDAY,O_DATA,O_HOUR,O_LINENO,O_MAXSTOP,O_ORDER,O_TERMINALNO,O_UP,O_WEATHER,O_WEEKDAY,after_stop,after_time,after_up,before_stop,before_time,before_up,predHour,predRelative,pred_end_stop_ID,pred_start_stop_ID,time_delta
True,10-25,13,841,43,1436,902937,0,0,3,43,32404.0,0,25,28741.0,0,13:00:00,28800.0,42,26,59.0
True,10-25,13,878,42,1437,905859,0,0,3,25,28741.0,0,32,28754.0,0,13:00:00,28800.0,41,32,46.0
True,10-25,19,645,31,1441,901861,0,0,3,31,54001.0,0,15,50271.0,0,19:00:00,50400.0,30,15,129.0
True,10-25,15,690,48,1459,904078,1,0,3,48,39603.0,1,26,35973.0,1,15:00:00,36000.0,47,26,27.0
True,10-25,15,594,28,1471,904958,1,0,3,21,39609.0,1,12,35949.0,1,15:00:00,36000.0,20,12,51.0
True,10-25,19,800,51,1472,922546,0,0,3,9,54002.0,1,39,50364.0,0,19:00:00,50400.0,49,39,36.0
True,10-25,9,824,42,1473,907206,0,0,3,2,18008.0,1,19,14314.0,0,9:00:00,14400.0,40,19,86.0
True,10-25,9,642,42,1474,902988,0,0,3,40,18009.0,0,19,14266.0,0,9:00:00,14400.0,39,19,134.0
True,10-25,17,801,39,1476,905115,1,0,3,7,46806.0,0,28,43184.0,1,17:00:00,43200.0,38,28,16.0
True,10-25,17,34,26,1485,906395,0,0,3,16,46804.0,1,21,43104.0,0,17:00:00,43200.0,25,21,96.0
True,10-25,7,163,13,1486,931279,0,0,3,12,10803.0,1,7,7136.0,0,7:00:00,7200.0,11,7,64.0
True,10-25,15,879,39,1491,904350,0,0,3,38,39607.0,0,15,35899.0,0,15:00:00,36000.0,22,15,101.0
True,10-25,13,857,39,1495,906472,1,0,3,38,32408.0,1,7,28675.0,1,13:00:00,28800.0,37,7,125.0
True,10-25,11,657,47,1503,921126,1,0,3,38,25206.0,1,10,21552.0,1,11:00:00,21600.0,37,10,48.0
True,10-25,11,572,25,1505,903042,0,0,3,25,25209.0,0,16,21549.0,0,11:00:00,21600.0,24,16,51.0
True,10-25,15,665,39,1521,906147,1,0,3,9,39607.0,0,22,35775.0,1,15:00:00,36000.0,38,23,225.0
True,10-25,13,856,42,1525,906888,0,0,3,42,32405.0,0,19,28798.0,0,13:00:00,28800.0,41,19,2.0
True,10-25,7,175,30,1527,902465,1,0,3,30,10805.0,1,18,7065.0,1,7:00:00,7200.0,29,18,135.0
True,10-25,17,658,49,1530,900521,1,0,3,48,46800.0,1,28,43096.0,1,17:00:00,43200.0,47,28,104.0
True,10-25,21,668,42,1538,900877,0,0,3,28,43096.0,1,11,57546.0,0,21:00:00,57600.0,36,11,54.0
True,10-25,21,963,36,1543,903532,0,0,3,11,57546.0,0,17,57532.0,0,21:00:00,57600.0,35,17,68.0
True,10-25,9,952,35,1545,900780,0,0,3,27,18003.0,0,6,14278.0,0,9:00:00,14400.0,26,6,122.0
True,10-25,11,641,44,1553,904353,1,0,3,44,25201.0,1,21,21524.0,1,11:00:00,21600.0,43,21,76.0
True,10-25,7,673,44,1567,900232,1,0,3,26,10803.0,1,9,7062.0,1,7:00:00,7200.0,25,9,138.0
True,10-25,9,577,28,1579,903983,0,0,3,28,18009.0,0,16,14359.0,0,9:00:00,14400.0,27,16,41.0
True,10-25,11,609,46,1594,900943,1,0,3,14,25206.0,0,27,21485.0,1,11:00:00,21600.0,44,27,115.0
True,10-25,17,161,61,1598,905181,0,0,3,60,46806.0,0,41,42901.0,0,17:00:00,43200.0,59,41,299.0
True,10-25,15,163,13,1610,931279,0,0,3,2,39609.0,1,2,35969.0,0,15:00:00,36000.0,11,2,31.0
True,10-25,15,52,22,1612,901311,1,0,3,20,39600.0,0,11,35825.0,1,15:00:00,36000.0,20,11,175.0
True,10-25,9,672,39,1622,932281,1,0,3,38,18001.0,1,30,14358.0,1,9:00:00,14400.0,37,30,42.0
True,10-25,13,37,33,1626,912327,1,0,3,15,32409.0,0,19,28719.0,1,13:00:00,28800.0,32,19,81.0
True,10-25,9,678,35,1627,941343,0,0,3,2,18003.0,1,17,14380.0,0,9:00:00,14400.0,33,17,20.0
True,10-25,17,628,53,1634,902256,1,0,3,14,46804.0,0,40,43177.0,1,17:00:00,43200.0,50,40,23.0
True,10-25,17,906,40,1647,906779,1,0,3,40,46807.0,1,32,43187.0,1,17:00:00,43200.0,39,32,13.0
True,10-25,11,607,43,1649,906340,1,0,3,43,25208.0,1,28,21558.0,1,11:00:00,21600.0,42,28,42.0
True,10-25,9,462,24,1659,901228,0,0,3,23,18000.0,0,16,13354.0,0,9:00:00,14400.0,22,16,1046.0
True,10-25,17,859,62,1660,900463,0,0,3,58,46805.0,0,36,43184.0,0,17:00:00,43200.0,57,36,16.0
True,10-25,13,697,32,1673,906708,0,0,3,13,32405.0,1,26,28765.0,0,13:00:00,28800.0,31,26,35.0
True,10-25,19,826,50,1674,907033,1,0,3,2,54001.0,0,16,50311.0,1,19:00:00,50400.0,23,16,89.0
True,10-25,11,681,36,1694,907255,1,0,3,36,25209.0,1,24,21371.0,1,11:00:00,21600.0,34,24,229.0
True,10-25,9,22,30,1701,912218,1,0,3,30,18003.0,1,5,14322.0,1,9:00:00,14400.0,29,5,78.0
True,10-25,15,856,42,1708,906669,1,0,3,4,39601.0,0,25,35937.0,1,15:00:00,36000.0,40,25,63.0
True,10-25,9,903,34,1716,905554,1,0,3,9,18004.0,0,19,14344.0,1,9:00:00,14400.0,33,19,56.0
True,10-25,19,13,20,1726,902392,1,0,3,20,54006.0,1,11,50362.0,1,19:00:00,50400.0,19,11,38.0
True,10-25,17,903,34,1728,906212,1,0,3,11,50362.0,1,18,43178.0,1,17:00:00,43200.0,33,18,22.0
True,10-25,11,878,44,1732,905864,1,0,3,44,25204.0,1,29,21549.0,1,11:00:00,21600.0,43,29,51.0
True,10-25,19,801,39,1737,911557,0,0,3,29,21549.0,1,31,50365.0,0,19:00:00,50400.0,38,31,35.0
True,10-25,13,676,50,1744,906081,0,0,3,50,32408.0,0,21,28784.0,0,13:00:00,28800.0,28,21,16.0
True,10-25,9,908,47,1745,900913,0,0,3,47,18001.0,0,33,14343.0,0,9:00:00,14400.0,46,33,57.0
True,10-25,15,879,39,1746,904356,0,0,3,38,39603.0,0,24,35911.0,0,15:00:00,36000.0,37,24,89.0
True,10-25,19,871,41,1747,901613,1,0,3,9,54009.0,0,25,50261.0,1,19:00:00,50400.0,39,25,139.0
True,10-25,13,836,36,1751,905209,0,0,3,17,32406.0,1,21,28593.0,0,13:00:00,28800.0,35,21,207.0
True,10-25,17,459,45,1756,905423,1,0,3,10,46804.0,0,37,43127.0,1,17:00:00,43200.0,44,37,73.0
True,10-25,13,666,19,1761,901520,0,0,3,9,32406.0,1,12,28798.0,0,13:00:00,28800.0,18,12,2.0
True,10-25,13,3,26,1763,932507,1,0,3,20,32400.0,0,19,28762.0,1,13:00:00,28800.0,25,19,38.0
True,10-25,9,804,26,1764,905340,0,0,3,7,18006.0,1,19,14215.0,0,9:00:00,14400.0,23,19,185.0
True,10-25,17,862,33,1765,901097,0,0,3,19,46804.0,1,27,42959.0,0,17:00:00,43200.0,32,27,241.0
True,10-25,11,954,42,1771,902559,1,0,3,42,25203.0,1,36,21572.0,1,11:00:00,21600.0,41,36,28.0
True,10-25,11,803,34,1779,906617,1,0,3,34,25209.0,1,18,21520.0,1,11:00:00,21600.0,33,18,80.0
True,10-25,15,906,40,1784,906975,1,0,3,17,39607.0,0,34,35870.0,1,15:00:00,36000.0,39,34,130.0
True,10-25,19,697,32,1785,906697,1,0,3,9,54009.0,0,16,50378.0,1,19:00:00,50400.0,30,16,22.0
True,10-25,17,6002,30,1790,900338,1,0,3,2,46803.0,0,21,43114.0,1,17:00:00,43200.0,29,21,86.0
True,10-25,19,161,61,1800,905183,1,0,3,57,54007.0,1,23,50265.0,1,19:00:00,50400.0,53,23,135.0
True,10-25,7,879,39,1806,903750,0,0,3,38,10803.0,0,16,7132.0,0,7:00:00,7200.0,22,16,68.0
True,10-25,9,186,45,1813,906495,0,0,3,6,18002.0,1,40,14384.0,0,9:00:00,14400.0,44,40,16.0
True,10-25,15,656,38,1816,904181,0,0,3,14,39607.0,1,33,35968.0,0,15:00:00,36000.0,37,33,32.0
True,10-25,19,660,34,1824,942261,0,0,3,12,54000.0,1,20,50205.0,0,19:00:00,50400.0,33,20,195.0
True,10-25,9,801,39,1830,911557,1,0,3,17,18006.0,0,34,14150.0,1,9:00:00,14400.0,38,34,250.0
True,10-25,19,856,42,1833,906688,1,0,3,41,54009.0,1,30,50375.0,1,19:00:00,50400.0,40,30,25.0
True,10-25,15,602,47,1839,901779,1,0,3,41,39602.0,1,10,35904.0,1,15:00:00,36000.0,39,10,96.0
True,10-25,11,698,43,1841,902367,0,0,3,2,25207.0,1,24,21532.0,0,11:00:00,21600.0,42,25,68.0
True,10-25,19,907,34,1862,905531,1,0,3,9,54008.0,0,18,50273.0,1,19:00:00,50400.0,32,18,127.0
True,10-25,15,860,42,1885,901830,0,0,3,33,39608.0,0,12,35822.0,0,15:00:00,36000.0,32,12,178.0
True,10-25,11,673,44,1891,900215,0,0,3,30,25208.0,0,9,21518.0,0,11:00:00,21600.0,29,9,82.0
True,10-25,19,916,24,1908,905484,0,0,3,3,54002.0,1,13,50298.0,0,19:00:00,50400.0,23,13,102.0
True,10-25,11,676,50,1912,904677,1,0,3,41,25209.0,1,16,21579.0,1,11:00:00,21600.0,40,16,21.0
True,10-25,17,829,29,1929,903426,1,0,3,12,46803.0,0,19,43161.0,1,17:00:00,43200.0,28,19,39.0
True,10-25,9,802,29,1933,903046,0,0,3,2,40331.0,0,21,14377.0,0,9:00:00,14400.0,25,21,23.0
True,10-25,13,688,68,1947,905171,0,0,3,62,32408.0,0,32,28650.0,0,13:00:00,28800.0,60,32,150.0
True,10-25,15,458,32,1952,905434,0,0,3,32,39606.0,0,16,35964.0,0,15:00:00,36000.0,31,16,36.0
True,10-25,7,1,31,1955,901530,1,0,3,30,10808.0,1,10,7064.0,1,7:00:00,7200.0,29,10,136.0
True,10-25,17,869,43,1957,903456,0,0,3,32,46801.0,0,6,43098.0,0,17:00:00,43200.0,31,6,102.0
True,10-25,11,689,28,1958,901910,0,0,3,28,25201.0,0,2,18000.0,0,11:00:00,21600.0,27,2,3600.0
True,10-25,15,800,51,1959,922551,0,0,3,50,39602.0,0,29,35853.0,0,15:00:00,36000.0,49,29,147.0
True,10-25,9,857,39,1960,904020,1,0,3,38,18001.0,1,32,14381.0,1,9:00:00,14400.0,37,32,19.0
True,10-25,19,706,50,1963,906561,1,0,3,47,54007.0,1,37,50298.0,1,19:00:00,50400.0,46,38,102.0
True,10-25,15,588,42,1978,904490,1,0,3,42,39601.0,1,20,35121.0,1,15:00:00,36000.0,40,20,879.0
True,10-25,21,800,51,1992,922561,0,0,3,20,35121.0,1,37,57465.0,0,21:00:00,57600.0,49,37,135.0
True,10-25,17,812,29,1993,906174,0,0,3,11,46809.0,1,16,43147.0,0,17:00:00,43200.0,28,16,53.0
True,10-25,7,841,43,1995,902924,0,0,3,15,10803.0,1,36,7133.0,0,7:00:00,7200.0,42,36,67.0
True,10-25,19,693,37,1996,907413,0,0,3,10,54004.0,1,21,50175.0,0,19:00:00,50400.0,36,21,225.0
True,10-25,19,862,33,2000,901092,0,0,3,18,54004.0,1,19,50387.0,0,19:00:00,50400.0,32,19,13.0
True,10-25,13,96,45,2007,907076,1,0,3,45,32406.0,1,19,28786.0,1,13:00:00,28800.0,31,19,14.0
True,10-25,9,6012,40,2020,902583,0,0,3,33,18008.0,0,10,14358.0,0,9:00:00,14400.0,32,10,42.0
True,10-25,15,868,37,2021,906242,1,0,3,33,39605.0,1,12,35926.0,1,15:00:00,36000.0,32,12,74.0
True,10-25,17,871,41,2023,902810,1,0,3,14,46808.0,0,30,43168.0,1,17:00:00,43200.0,39,30,32.0
True,10-25,9,826,50,2032,907101,0,0,3,14,18006.0,1,40,14280.0,0,9:00:00,14400.0,47,40,120.0
True,10-25,7,592,26,2036,906724,0,0,3,23,10805.0,1,17,7182.0,0,7:00:00,7200.0,24,17,18.0
True,10-25,11,879,39,2038,904347,0,0,3,38,25206.0,0,27,21584.0,0,11:00:00,21600.0,37,27,16.0
True,10-25,7,9,26,2047,904266,0,0,3,8,10801.0,1,18,7053.0,0,7:00:00,7200.0,25,18,147.0
True,10-25,9,161,61,2050,905177,0,0,3,45,18007.0,0,17,14279.0,0,9:00:00,14400.0,44,17,121.0
True,10-25,19,679,36,2052,906451,0,0,3,35,54008.0,0,7,50330.0,0,19:00:00,50400.0,34,7,70.0
True,10-25,9,847,48,2068,906740,0,0,3,48,18006.0,0,21,14365.0,0,9:00:00,14400.0,47,21,35.0
True,10-25,17,752,29,2086,906998,1,0,3,25,46809.0,1,9,43195.0,1,17:00:00,43200.0,24,9,5.0
True,10-25,19,872,47,2088,902282,0,0,3,47,54003.0,0,38,50318.0,0,19:00:00,50400.0,46,39,82.0
True,10-25,9,629,53,2108,901581,1,0,3,53,18004.0,1,45,14258.0,1,9:00:00,14400.0,52,45,142.0
True,10-25,9,161,61,2109,905245,1,0,3,32,18000.0,1,8,14379.0,1,9:00:00,14400.0,31,8,21.0
True,10-25,17,673,44,2123,900234,1,0,3,13,46802.0,0,38,43126.0,1,17:00:00,43200.0,42,38,74.0
True,10-25,7,629,53,2125,901591,1,0,3,46,10800.0,1,12,7182.0,1,7:00:00,7200.0,45,12,18.0
True,10-25,21,819,22,2128,904313,0,0,3,12,7182.0,1,13,57502.0,0,21:00:00,57600.0,21,13,98.0
True,10-25,13,866,39,2129,905580,1,0,3,39,32409.0,1,14,28754.0,1,13:00:00,28800.0,20,14,46.0
True,10-25,13,672,39,2132,902503,1,0,3,7,32402.0,0,15,28718.0,1,13:00:00,28800.0,37,16,82.0
True,10-25,17,849,42,2138,903233,1,0,3,4,46801.0,0,28,43150.0,1,17:00:00,43200.0,40,28,50.0
True,10-25,17,569,29,2139,901740,0,0,3,4,46809.0,1,10,43078.0,0,17:00:00,43200.0,28,10,122.0
True,10-25,15,641,44,2148,906255,0,0,3,30,39600.0,0,7,35949.0,0,15:00:00,36000.0,29,7,51.0
True,10-25,17,675,40,2155,905242,0,0,3,27,46803.0,0,10,43077.0,0,17:00:00,43200.0,26,10,123.0
True,10-25,19,813,25,2159,906631,1,0,3,24,54008.0,1,12,50238.0,1,19:00:00,50400.0,23,12,162.0
True,10-25,7,868,37,2169,900847,1,0,3,35,10803.0,1,16,7039.0,1,7:00:00,7200.0,34,16,161.0
True,10-25,7,872,47,2172,902305,0,0,3,3,10800.0,1,34,7111.0,0,7:00:00,7200.0,46,35,89.0
True,10-25,7,846,40,2177,921911,0,0,3,35,10809.0,0,11,7187.0,0,7:00:00,7200.0,34,11,13.0
True,10-25,17,668,42,2182,900874,0,0,3,11,7187.0,0,18,42897.0,0,17:00:00,43200.0,36,18,303.0
True,10-25,7,840,36,2195,903115,0,0,3,36,10821.0,0,16,7043.0,0,7:00:00,7200.0,35,16,157.0
True,10-25,17,685,44,2196,902514,0,0,3,41,46805.0,0,24,43192.0,0,17:00:00,43200.0,40,24,8.0
True,10-25,11,635,35,2203,905015,1,0,3,35,25203.0,1,28,21529.0,1,11:00:00,21600.0,34,28,71.0
True,10-25,15,186,40,2206,903663,0,0,3,28,21529.0,1,33,35919.0,0,15:00:00,36000.0,44,34,81.0
True,10-25,9,849,42,2210,903242,0,0,3,8,18005.0,1,35,14322.0,0,9:00:00,14400.0,41,35,78.0
True,10-25,17,622,50,2213,904566,1,0,3,44,46808.0,1,22,43137.0,1,17:00:00,43200.0,43,22,63.0
True,10-25,7,851,31,2216,903504,1,0,3,6,10806.0,0,15,7148.0,1,7:00:00,7200.0,30,15,52.0
True,10-25,9,643,32,2221,963816,1,0,3,13,18007.0,0,24,14365.0,1,9:00:00,14400.0,31,24,35.0
True,10-25,19,1,31,2232,902753,0,0,3,24,14365.0,1,12,50268.0,0,19:00:00,50400.0,30,13,132.0
True,10-25,13,571,23,2233,907412,0,0,3,5,32406.0,1,10,28776.0,0,13:00:00,28800.0,22,10,24.0
True,10-25,13,954,42,2244,907441,1,0,3,42,39606.0,1,30,28764.0,1,13:00:00,28800.0,41,30,36.0
True,10-25,19,42,19,2246,942340,1,0,3,30,28764.0,1,13,50320.0,1,19:00:00,50400.0,18,13,80.0
True,10-25,17,652,85,2253,903925,0,0,3,49,46800.0,0,17,43089.0,0,17:00:00,43200.0,48,17,111.0
True,10-25,9,8,19,2257,906926,1,0,3,14,18000.0,0,14,14324.0,1,9:00:00,14400.0,18,14,76.0
True,10-25,19,679,36,2262,906455,0,0,3,35,54007.0,0,16,50334.0,0,19:00:00,50400.0,34,16,66.0
True,10-25,7,606,41,2272,900508,1,0,3,32,10809.0,1,16,7096.0,1,7:00:00,7200.0,31,16,104.0
True,10-25,9,850,39,2301,906991,0,0,3,39,18008.0,0,16,14215.0,0,9:00:00,14400.0,38,16,185.0
True,10-25,15,851,31,2305,903504,1,0,3,7,39608.0,0,14,35968.0,1,15:00:00,36000.0,30,14,32.0
True,10-25,13,908,48,2308,900916,0,0,3,9,32402.0,1,35,28721.0,0,13:00:00,28800.0,46,35,79.0
True,10-25,11,867,36,2309,900378,1,0,3,33,25207.0,1,12,21465.0,1,11:00:00,21600.0,32,12,135.0
True,10-25,13,651,30,2316,902942,0,0,3,20,32407.0,0,11,28721.0,0,13:00:00,28800.0,18,11,79.0
True,10-25,11,859,62,2325,900472,0,0,3,20,25207.0,1,54,21582.0,0,11:00:00,21600.0,61,54,18.0
True,10-25,15,670,28,2328,901977,0,0,3,6,39603.0,1,21,35982.0,0,15:00:00,36000.0,26,21,18.0
True,10-25,9,571,23,2329,907389,0,0,3,13,18006.0,1,8,14343.0,0,9:00:00,14400.0,22,8,57.0
True,10-25,19,96,45,2330,907058,1,0,3,2,54006.0,0,11,50365.0,1,19:00:00,50400.0,44,11,35.0
True,10-25,17,9,26,2334,904266,0,0,3,4,46802.0,1,18,43163.0,0,17:00:00,43200.0,25,18,37.0
True,10-25,11,863,40,2348,960171,1,0,3,13,25206.0,0,28,21445.0,1,11:00:00,21600.0,37,28,155.0
True,10-25,9,836,36,2367,905206,0,0,3,10,18006.0,1,28,14342.0,0,9:00:00,14400.0,35,28,58.0
True,10-25,7,836,36,2368,905217,0,0,3,5,10801.0,1,13,7098.0,0,7:00:00,7200.0,35,13,102.0
True,10-25,19,903,34,2369,905556,1,0,3,7,54002.0,0,19,50384.0,1,19:00:00,50400.0,33,19,16.0
True,10-25,13,878,42,2375,905871,1,0,3,3,32406.0,0,31,28741.0,1,13:00:00,28800.0,43,31,59.0
True,10-25,13,573,35,2383,905312,1,0,3,20,32401.0,0,26,28759.0,1,13:00:00,28800.0,34,26,41.0
True,10-25,13,856,42,2397,906685,1,0,3,3,32403.0,0,22,28712.0,1,13:00:00,28800.0,40,22,88.0
True,10-25,9,808,49,2399,900260,1,0,3,18,18002.0,0,41,14337.0,1,9:00:00,14400.0,48,42,63.0
True,10-25,7,678,35,2414,904404,1,0,3,21,10808.0,1,2,3947.0,1,7:00:00,7200.0,20,2,3253.0
True,10-25,19,22,30,2422,912219,1,0,3,30,54002.0,1,13,50311.0,1,19:00:00,50400.0,29,13,89.0
True,10-25,7,908,48,2426,900923,0,0,3,47,10808.0,0,23,7199.0,0,7:00:00,7200.0,46,23,1.0
True,10-25,19,591,17,2428,906311,1,0,3,23,7199.0,0,11,50125.0,1,19:00:00,50400.0,16,11,275.0
True,10-25,17,735,25,2436,900562,1,0,3,10,46809.0,1,18,43182.0,1,17:00:00,43200.0,23,18,18.0
True,10-25,17,801,39,2447,905118,0,0,3,18,43182.0,1,31,43153.0,0,17:00:00,43200.0,38,32,47.0
True,10-25,15,6012,40,2449,902570,0,0,3,26,39603.0,0,4,35971.0,0,15:00:00,36000.0,25,4,29.0
True,10-25,21,912,36,2476,907343,1,0,3,4,35971.0,0,20,57520.0,1,21:00:00,57600.0,35,20,80.0
True,10-25,9,903,34,2480,905557,0,0,3,17,18005.0,1,26,14234.0,0,9:00:00,14400.0,31,26,166.0
True,10-25,17,608,49,2481,905271,0,0,3,49,46807.0,0,26,43185.0,0,17:00:00,43200.0,48,26,15.0
True,10-25,13,803,34,2485,906595,1,0,3,19,32406.0,0,29,28775.0,1,13:00:00,28800.0,33,29,25.0
True,10-25,15,907,34,2499,905527,1,0,3,18,39603.0,0,19,35887.0,1,15:00:00,36000.0,32,20,113.0
True,10-25,17,1,31,2502,902751,0,0,3,13,46808.0,1,10,43172.0,0,17:00:00,43200.0,30,10,28.0
True,10-25,9,687,41,2503,931270,0,0,3,37,18004.0,0,7,14370.0,0,9:00:00,14400.0,36,7,30.0
True,10-25,19,6001,26,2507,900299,0,0,3,14,54008.0,1,12,50303.0,0,19:00:00,50400.0,25,12,97.0
True,10-25,17,24,12,2515,906912,1,0,3,12,46802.0,0,5,43117.0,1,17:00:00,43200.0,10,6,83.0
True,10-25,19,655,34,2524,906099,0,0,3,23,54000.0,1,18,50339.0,0,19:00:00,50400.0,33,19,61.0
True,10-25,9,326,16,2531,905706,0,0,3,16,18007.0,1,6,14337.0,0,9:00:00,14400.0,15,7,63.0
True,10-25,9,6012,40,2535,902579,0,0,3,7,18003.0,1,28,14378.0,0,9:00:00,14400.0,37,28,22.0
True,10-25,19,760,28,2539,900993,1,0,3,28,14378.0,0,12,50333.0,1,19:00:00,50400.0,26,12,67.0
True,10-25,7,655,34,2551,904622,1,0,3,34,10805.0,1,4,7146.0,1,7:00:00,7200.0,33,4,54.0
True,10-25,9,642,42,2558,902996,1,0,3,16,18008.0,0,36,14199.0,1,9:00:00,14400.0,40,36,201.0
True,10-25,17,866,39,2559,905566,0,0,3,25,46800.0,0,5,43058.0,0,17:00:00,43200.0,24,5,142.0
True,10-25,9,653,40,2569,900189,1,0,3,40,18007.0,1,16,14301.0,1,9:00:00,14400.0,39,16,99.0
True,10-25,9,570,28,2573,901239,1,0,3,28,18001.0,1,22,13867.0,1,9:00:00,14400.0,27,22,533.0
True,10-25,19,826,50,2576,907092,0,0,3,10,54005.0,1,36,50138.0,0,19:00:00,50400.0,47,36,262.0
True,10-25,15,954,42,2580,902549,1,0,3,42,39603.0,1,20,35936.0,1,15:00:00,36000.0,28,20,64.0
True,10-25,9,841,43,2595,902918,1,0,3,2,18001.0,0,26,14224.0,1,9:00:00,14400.0,41,26,176.0
True,10-25,19,608,49,2599,903868,1,0,3,13,54008.0,1,8,50387.0,1,19:00:00,50400.0,12,8,13.0
True,10-25,15,629,53,2608,901563,0,0,3,6,39608.0,1,34,35979.0,0,15:00:00,36000.0,52,34,21.0
True,10-25,9,907,34,2623,905534,0,0,3,11,32920.0,0,28,14365.0,0,9:00:00,14400.0,33,28,35.0
True,10-25,17,34,26,2627,906397,0,0,3,26,46802.0,0,2,43141.0,0,17:00:00,43200.0,11,2,59.0
True,10-25,19,953,31,2639,904258,1,0,3,2,43141.0,0,19,50301.0,1,19:00:00,50400.0,30,19,99.0
True,10-25,17,606,41,2640,900512,1,0,3,40,46803.0,1,25,43115.0,1,17:00:00,43200.0,39,25,85.0
True,10-25,19,616,34,2652,931258,1,0,3,15,54009.0,0,16,50318.0,1,19:00:00,50400.0,33,16,82.0
True,10-25,13,878,44,2669,905872,1,0,3,14,32407.0,0,36,28700.0,1,13:00:00,28800.0,43,36,100.0
True,10-25,7,906,40,2687,904893,0,0,3,39,10809.0,0,33,7135.0,0,7:00:00,7200.0,37,33,65.0
True,10-25,15,577,28,2691,903983,0,0,3,8,39605.0,1,17,35935.0,0,15:00:00,36000.0,27,17,65.0
True,10-25,9,737,18,2692,903806,1,0,3,2,18004.0,0,8,14243.0,1,9:00:00,14400.0,17,8,157.0
True,10-25,11,846,40,2709,921922,0,0,3,39,25204.0,0,21,21586.0,0,11:00:00,21600.0,38,21,14.0
True,10-25,9,804,26,2716,905247,1,0,3,3,18007.0,0,11,14216.0,1,9:00:00,14400.0,25,11,184.0
True,10-25,13,1,31,2723,902753,1,0,3,30,32406.0,1,2,28702.0,1,13:00:00,28800.0,29,4,98.0
True,10-25,13,849,41,2724,903229,0,0,3,11,32409.0,1,28,28737.0,0,13:00:00,28800.0,41,28,63.0
True,10-25,11,643,32,2730,963802,0,0,3,18,25200.0,1,26,21539.0,0,11:00:00,21600.0,30,26,61.0
True,10-25,17,868,37,2743,900845,1,0,3,37,46800.0,1,22,43098.0,1,17:00:00,43200.0,36,22,102.0
True,10-25,9,175,30,2754,905594,0,0,3,20,39609.0,1,4,14355.0,0,9:00:00,14400.0,29,5,45.0
True,10-25,13,681,36,2787,907267,0,0,3,32,32408.0,0,5,28636.0,0,13:00:00,28800.0,31,5,164.0
True,10-25,7,609,46,2798,900930,1,0,3,45,10802.0,1,23,7129.0,1,7:00:00,7200.0,44,23,71.0
True,10-25,15,186,45,2802,906476,0,0,3,45,39602.0,0,37,35873.0,0,15:00:00,36000.0,44,37,127.0
True,10-25,9,906,40,2812,906978,1,0,3,40,18009.0,1,14,14186.0,1,9:00:00,14400.0,19,14,214.0
True,10-25,11,907,34,2815,905537,1,0,3,21,25204.0,0,27,21476.0,1,11:00:00,21600.0,32,27,124.0
True,10-25,7,629,53,2818,901571,0,0,3,45,10806.0,0,13,7116.0,0,7:00:00,7200.0,44,14,84.0
True,10-25,11,662,43,2824,900626,1,0,3,6,39601.0,0,33,21588.0,1,11:00:00,21600.0,41,33,12.0
True,10-25,7,861,40,2827,905888,1,0,3,17,10802.0,0,28,7152.0,1,7:00:00,7200.0,39,28,48.0
True,10-25,9,401,17,2833,903977,1,0,3,6,18007.0,0,2,13183.0,1,9:00:00,14400.0,15,2,1217.0
True,10-25,19,635,35,2855,907106,0,0,3,12,54002.0,1,23,50292.0,0,19:00:00,50400.0,22,16,108.0
True,10-25,7,869,43,2860,904364,1,0,3,43,10805.0,1,21,7179.0,1,7:00:00,7200.0,42,21,21.0
True,10-25,19,688,68,2864,905163,1,0,3,44,54002.0,1,13,50272.0,1,19:00:00,50400.0,43,13,128.0
True,10-25,15,632,45,2869,904188,0,0,3,45,46803.0,0,38,35968.0,0,15:00:00,36000.0,44,38,32.0
True,10-25,15,953,31,2874,904255,1,0,3,31,39603.0,1,19,35891.0,1,15:00:00,36000.0,30,19,109.0
True,10-25,7,3,26,2876,932527,0,0,3,11,10800.0,1,11,7129.0,0,7:00:00,7200.0,24,11,71.0
True,10-25,7,640,41,2879,903184,0,0,3,32,10802.0,0,2,7073.0,0,7:00:00,7200.0,31,2,127.0
True,10-25,11,693,37,2882,907421,1,0,3,36,25207.0,1,19,21503.0,1,11:00:00,21600.0,35,19,97.0
True,10-25,7,842,29,2886,900983,1,0,3,25,10800.0,1,9,7069.0,1,7:00:00,7200.0,24,9,131.0
True,10-25,7,841,43,2890,902927,0,0,3,6,10802.0,1,24,7019.0,0,7:00:00,7200.0,42,25,181.0
True,10-25,9,663,34,2894,904456,1,0,3,31,18009.0,1,15,14384.0,1,9:00:00,14400.0,30,15,16.0
True,10-25,17,902,25,2905,905380,0,0,3,10,46801.0,1,20,43115.0,0,17:00:00,43200.0,24,20,85.0
True,10-25,15,859,62,2909,900454,0,0,3,55,39602.0,0,23,35977.0,0,15:00:00,36000.0,53,23,23.0
True,10-25,15,656,38,2916,904183,0,0,3,38,39602.0,0,21,35962.0,0,15:00:00,36000.0,37,21,38.0
True,10-25,21,30,24,2920,942312,0,0,3,21,35962.0,0,17,57400.0,0,21:00:00,57600.0,23,18,200.0
True,10-25,17,6011,36,2932,904523,0,0,3,29,46801.0,0,8,42984.0,0,17:00:00,43200.0,28,8,216.0
True,10-25,13,961,37,2941,903081,0,0,3,37,32400.0,0,8,28746.0,0,13:00:00,28800.0,36,8,54.0
