O_DATA,O_LINENO,O_TERMINALNO,predHour,pred_start_stop_ID,pred_end_stop_ID,pred_timeStamps
10-31,903,906214,14:00:00,12,33,82;192;291;485;622;802;916;1053;1165;1339;1457;1550;1698;1851;1999;2150;2235;2304;2505;2636;2724;2821
10-27,707,905924,9:00:00,2,24,12;112;279;329;448;649;873;966;1238;1320;1379;1619;1722;1921;2075;2174;2295;2370;2427;2498;2552;2616;2685
10-26,15,901755,15:00:00,2,17,30;83;200;239;323;733;925;1042;1329;1442;1617;1788;1896;2044;2112;2193
10-26,868,900836,19:00:00,9,32,29;121;229;469;574;669;961;1058;1205;1466;1608;1899;2031;2304;2414;2549;2700;2909;2999;3094;3178;3345;3456;3623
10-31,871,906833,20:00:00,21,39,31;238;287;346;456;596;729;812;930;983;1082;1169;1303;1373;1435;1633;1768;1823;1882
10-27,595,904005,17:00:00,2,18,34;85;129;251;361;466;604;772;846;999;1141;1218;1300;1506;1687;1773;1934
10-25,867,900370,9:00:00,19,32,77;283;448;585;740;850;971;1123;1235;1454;1512;1569;1636;1774
10-30,916,905482,8:00:00,11,23,57;221;438;708;885;1033;1212;1293;1398;1590;1812;1906;2063
10-28,700,906438,10:00:00,23,37,56;122;195;401;659;731;855;996;1108;1225;1384;1498;1648;1743;1824
10-25,161,905185,11:00:00,15,43,0;67;263;320;411;497;672;741;971;1059;1183;1317;1449;1536;1622;1862;1936;2084;2211;2293;2357;2526;2628;2776;2837;3114;3267;3351;3405
10-26,600,905261,7:00:00,9,23,160;408;622;789;1018;1251;1429;1580;1931;2218;2396;2565;2770;2885;3109
10-29,34,906401,16:00:00,16,25,78;166;254;402;516;657;738;811;910;998
10-29,878,905864,18:00:00,30,41,83;162;287;401;677;787;918;1056;1150;1224;1311;1369
10-27,7052,903548,15:00:00,45,52,23;111;188;272;342;418;554;683
10-26,50,932518,17:00:00,8,16,110;239;444;689;788;935;1071;1224;1339
10-31,679,906456,18:00:00,6,34,11;134;282;379;493;583;680;817;989;1089;1259;1350;1503;1610;1810;2007;2118;2176;2282;2385;2462;2524;2623;2789;3006;3087;3176;3263;3329
10-31,623,904600,8:00:00,8,17,61;164;243;325;492;674;772;920;1042;1208
10-28,808,900249,20:00:00,39,47,0;81;171;374;468;546;642;817;1002
10-30,832,903482,16:00:00,10,28,30;94;207;326;371;425;577;672;796;888;1097;1262;1451;1700;1834;1959;2108;2214;2486
10-30,824,905960,18:00:00,22,40,81;148;209;290;354;432;527;648;755;859;941;1054;1210;1331;1406;1487;1636;1758;1801
10-30,686,906024,12:00:00,53,61,40;115;185;254;364;450;668;751;808
10-31,161,905191,20:00:00,45,55,21;235;423;480;552;606;696;732;855;957;1043
10-26,878,905859,9:00:00,25,41,65;199;267;401;502;583;663;785;895;1171;1277;1405;1536;1631;1709;1802;1864
10-31,857,904043,8:00:00,19,38,70;257;347;469;602;735;840;970;1085;1244;1348;1489;1571;1689;1796;2000;2144;2278;2354;2545
10-25,906,902451,19:00:00,7,36,26;135;163;201;325;481;543;822;947;1064;1144;1248;1419;1496;1570;1706;1881;2021;2135;2326;2536;2673;2768;2874;3010;3075;3157;3315;3433;3629
10-25,903,906225,13:00:00,20,33,48;207;310;388;521;659;792;928;999;1055;1242;1359;1433;1517
10-27,12,901793,21:00:00,12,28,24;111;219;405;570;669;869;1052;1168;1292;1357;1416;1467;1613;1770;1846;1917
10-28,707,905929,14:00:00,4,24,132;179;294;485;696;778;1039;1119;1174;1412;1509;1709;1867;1970;2102;2173;2226;2309;2380;2451;2535
10-26,855,904644,13:00:00,30,46,46;110;164;237;333;376;472;583;708;762;846;939;977;1035;1075;1121;1238
10-25,621,902986,17:00:00,36,42,65;212;307;383;581;693;891
10-26,607,906344,15:00:00,8,34,27;167;396;547;748;905;1096;1229;1355;1483;1599;1680;1765;1953;2031;2103;2308;2394;2473;2649;2729;2796;2942;3090;3207;3267;3382
10-27,652,903902,15:00:00,40,72,0;78;192;299;405;499;585;751;808;916;1002;1082;1179;1279;1361;1469;1580;1645;1707;1784;1888;2025;2089;2140;2240;2303;2369;2548;2682;2771;2932;3041;3285
10-28,868,900846,22:00:00,30,36,56;144;227;275;408;466;532
10-29,857,904029,18:00:00,28,37,117;247;359;479;611;721;829;942;1055;1145
10-25,691,942157,17:00:00,10,14,143;343;406;524;623
10-27,656,904177,21:00:00,29,34,91;169;245;336;392;508
10-27,55002,906073,17:00:00,8,15,101;467;634;748;940;1157;1280;1552
10-26,610,906381,9:00:00,2,29,32;107;186;307;383;575;659;746;917;1006;1070;1221;1372;1491;1694;1838;1932;2068;2235;2350;2520;2689;2951;3055;3122;3288;3374;3447
10-27,6012,902583,13:00:00,2,26,43;130;201;288;396;465;653;744;826;918;1041;1206;1497;1567;1761;1942;2025;2130;2364;2524;2654;2842;2952;3077;3255
10-30,535,901558,8:00:00,6,28,0;58;136;219;305;420;538;643;719;808;906;996;1046;1128;1210;1344;1449;1560;1650;1752;1800;1855;1946
10-29,560,903854,16:00:00,13,18,111;226;336;449;541;647
10-30,706,906576,18:00:00,18,46,71;120;290;387;475;547;669;765;840;931;1000;1062;1126;1326;1526;1692;1823;1889;1965;2065;2110;2158;2227;2334;2428;2516;2618;2694;2760
10-26,952,906246,13:00:00,23,33,163;274;396;453;553;700;784;835;955;1077;1167
10-28,871,906831,8:00:00,33,40,66;168;280;409;534;605;716;816
10-26,904,905139,19:00:00,7,34,56;167;411;533;690;766;850;1020;1100;1198;1358;1504;1845;1936;2049;2185;2248;2352;2570;2619;2837;3093;3190;3241;3295;3375;3452;3661
10-27,840,903107,9:00:00,21,35,101;295;457;588;775;892;1040;1136;1186;1425;1504;1665;1843;1896;1970
10-26,459,905423,21:00:00,25,44,55;102;405;532;762;844;1210;1348;1514;1580;1628;1689;1792;1858;1920;1957;2001;2087;2149;2211
10-26,906,906974,17:00:00,23,37,63;156;421;654;881;986;1083;1255;1339;1396;1516;1610;1783;1928;2158
10-31,859,900442,10:00:00,49,61,37;190;303;390;454;537;682;857;940;1100;1250;1350;1488
10-28,400,900133,8:00:00,21,29,30;100;172;214;301;365;413;525;674
10-29,652,903934,18:00:00,9,17,37;239;754;842;992;1134;1341;1458;1579
10-27,804,905248,19:00:00,17,25,0;140;366;457;664;901;1021;1157;1238
10-25,697,906711,19:00:00,22,30,6;105;279;433;659;785;882;1014;1184
10-28,638,932633,14:00:00,40,45,65;204;272;341;461;559
10-25,841,900375,9:00:00,23,41,79;148;281;467;634;739;1016;1138;1247;1330;1485;1695;1808;1905;2001;2178;2288;2388;2476
10-26,660,942268,13:00:00,29,33,6;89;147;218;269
10-29,459,905401,12:00:00,6,31,161;286;355;479;738;892;958;1014;1077;1160;1276;1359;1419;1516;1571;1661;1716;1769;1817;2266;2314;2627;2771;3014;3110;3464
10-28,676,904697,10:00:00,7,27,60;119;255;346;422;494;559;702;1022;1162;1287;1451;1666;1861;2021;2155;2224;2333;2442;2632;2752
10-30,32,941332,10:00:00,2,20,277;403;526;697;815;886;1049;1239;1316;1415;1575;1656;1790;1975;2167;2318;2439;2526;2581
10-31,324,901994,14:00:00,4,19,47;102;198;261;315;396;557;641;677;797;975;1033;1152;1212;1330;1435
10-27,860,901837,19:00:00,4,29,36;156;264;363;558;677;759;837;1023;1166;1255;1418;1666;1893;2032;2191;2425;2624;2852;2965;3074;3220;3315;3371;3501;3663
10-31,22,912215,16:00:00,21,29,64;222;330;608;747;927;1114;1233;1344
10-31,55014,903439,8:00:00,2,20,67;275;338;417;635;699;996;1099;1203;1463;1723;1983;2243;2503;2763;3023;3283;3543;3803
10-29,663,901432,14:00:00,22,30,142;475;622;757;887;990;1128;1228;1355
10-31,175,902472,16:00:00,6,29,43;221;457;514;714;782;871;1100;1283;1376;1636;1711;1790;2040;2112;2221;2305;2439;2565;2674;2779;2863;2995;3216
10-31,609,900929,22:00:00,38,44,68;128;227;323;404;477;517
10-30,645,901854,8:00:00,14,28,40;151;235;372;567;734;836;949;1134;1256;1483;1611;1798;1879;2152
10-28,530,904098,20:00:00,3,18,41;191;299;387;515;553;616;686;797;890;981;1068;1158;1200;1253;1345
10-30,6012,902584,10:00:00,28,39,93;221;341;424;529;621;770;867;985;1083;1143;1205
10-26,679,906450,21:00:00,29,35,56;148;236;311;517;603;656
10-30,8,906930,18:00:00,6,18,215;322;606;766;865;1167;1301;1548;1768;1907;1998;2094;2235
10-27,629,901585,9:00:00,42,52,46;118;303;440;562;689;809;1063;1192;1300;1461
10-31,842,900974,20:00:00,7,25,45;207;361;426;526;709;863;1001;1183;1339;1556;1634;1846;1924;1997;2152;2290;2360;2420
10-26,808,904633,21:00:00,32,47,20;67;112;154;217;411;523;606;688;780;988;1087;1169;1270;1450;1638
10-31,909,902795,12:00:00,22,32,37;345;453;493;574;672;735;790;868;932;1070
10-28,818,904457,16:00:00,17,38,71;129;216;309;686;845;964;1154;1306;1374;1465;1531;1622;1733;1863;2030;2085;2265;2538;2691;2872;2963
10-30,304,904223,16:00:00,4,16,108;169;244;341;428;543;662;732;813;902;945;1015;1103
10-26,634,901752,15:00:00,14,32,61;198;370;488;609;807;916;1038;1112;1181;1291;1363;1488;1679;1783;1862;2086;2320;2607
10-27,34,912360,17:00:00,4,25,52;161;274;374;490;636;755;844;1022;1088;1231;1405;1573;1634;1747;1835;1897;1990;2131;2225;2296;2433
10-29,30,942298,20:00:00,8,22,20;212;290;477;651;753;868;996;1107;1206;1320;1456;1512;1561;1667
10-31,632,904194,14:00:00,13,38,60;317;473;619;713;783;873;1029;1392;1531;1673;1877;2118;2183;2276;2342;2406;2487;2669;2815;2906;3014;3119;3214;3387;3453
10-30,829,903416,12:00:00,11,26,0;126;299;336;424;533;644;822;913;1042;1172;1292;1400;1473;1642;1845
10-25,676,904699,21:00:00,7,36,66;222;405;464;510;554;601;656;784;859;1056;1188;1287;1358;1573;1694;1817;1937;2060;2234;2292;2358;2445;2555;2673;2875;2946;3039;3199;3298
10-26,633,904527,11:00:00,13,31,109;362;500;678;765;848;939;1070;1290;1351;1645;1821;1913;2003;2092;2139;2267;2385;2512
10-29,832,903476,18:00:00,13,28,72;114;164;306;400;520;608;821;984;1171;1417;1546;1667;1812;1914;2216
10-28,608,903876,12:00:00,38,44,57;207;315;471;578;673;744
10-31,175,902464,10:00:00,21,29,54;138;274;403;516;625;713;852;1080
10-27,698,902361,21:00:00,33,42,69;133;201;266;353;425;480;561;697;793
10-25,203,905782,15:00:00,3,23,82;140;238;330;426;499;607;664;766;843;901;1062;1148;1225;1331;1445;1516;1641;1816;1869;2003
10-29,879,900396,14:00:00,9,27,0;197;414;552;729;876;1122;1251;1478;1675;1864;1956;2138;2256;2338;2472;2554;2617;2746
10-26,800,922538,11:00:00,24,49,24;120;273;387;609;732;923;1025;1282;1388;1467;1560;1724;1945;2000;2112;2191;2279;2346;2455;2653;2817;2998;3192;3287;3413
10-26,371,904003,7:00:00,14,21,3;161;378;603;672;877;974;1115
10-25,665,906087,17:00:00,10,26,93;204;291;394;508;621;760;899;1005;1139;1299;1412;1699;1838;1981;2242;2362
10-27,660,905285,7:00:00,15,33,43;255;610;705;793;881;961;1038;1127;1221;1319;1428;1500;1581;1732;1859;1958;2068;2143
10-31,629,901597,10:00:00,46,52,61;185;301;549;673;777;935
10-31,952,900769,20:00:00,16,34,112;374;452;515;595;768;860;1021;1131;1273;1433;1580;1748;1846;1935;2326;2437;2647;2716
10-30,660,942285,18:00:00,18,33,57;144;234;314;393;484;579;678;787;859;940;1092;1190;1261;1346;1408
10-26,961,903087,7:00:00,5,35,67;234;363;439;541;660;739;825;922;1019;1179;1256;1401;1614;1788;1977;2196;2333;2468;2688;2829;3013;3101;3182;3335;3417;3510;3734;3801;3896;3981
10-28,859,900474,16:00:00,13,36,74;159;307;414;567;672;795;1011;1139;1232;1322;1444;1644;1821;1909;1979;2081;2214;2324;2484;2550;2702;2812;2910
10-28,837,905357,14:00:00,23,27,9;182;276;498;663
10-25,574,901164,7:00:00,24,32,152;322;579;858;932;2369;2658;2798;2964
10-27,954,907426,13:00:00,26,40,46;190;385;544;650;829;926;1021;1180;1438;1543;1702;1873;1962;2094
10-27,840,903097,11:00:00,17,35,88;249;373;539;644;759;917;1107;1241;1342;1461;1580;1672;1781;1885;1999;2132;2219;2346
10-30,640,903191,18:00:00,14,34,38;141;282;413;606;860;1033;1173;1314;1447;1510;1576;1696;1902;2008;2143;2343;2468;2540;2680;2843
10-25,681,907280,7:00:00,7,26,65;326;425;523;699;956;1156;1262;1350;1459;1672;1824;1945;2159;2436;2522;2627;2835;3121;3244
10-30,610,906386,12:00:00,29,33,55;243;323;428;592
10-26,52,901306,19:00:00,7,20,51;191;317;445;532;636;763;895;1010;1051;1134;1294;1394;1473
10-28,703,904121,8:00:00,23,29,46;118;335;554;621;717;830
10-29,904,904610,20:00:00,36,41,72;265;415;529;650;747
10-29,533,900680,8:00:00,16,27,58;163;288;403;464;560;645;765;854;928;998;1096
10-27,1,904648,7:00:00,8,29,59;177;321;397;503;627;744;906;985;1147;1417;1513;1599;1745;1835;1926;2126;2226;2331;2478;2614;2802
10-29,185,905692,14:00:00,17,30,21;142;243;323;414;529;633;769;889;980;1077;1169;1233;1300
10-26,911,907320,11:00:00,27,33,48;237;445;523;631;744;912
10-25,804,911530,7:00:00,2,20,92;446;603;766;855;1102;1231;1408;1556;1738;1867;1987;2112;2368;2578;2659;2795;3066;3380
10-28,678,903164,20:00:00,2,29,227;348;423;523;728;936;1040;1128;1243;1389;1461;1573;1738;1900;1983;2035;2183;2353;2452;2584;2711;2806;2906;3021;3176;3373;3524;3604
10-27,907,905519,13:00:00,14,32,88;250;329;398;614;711;804;896;1053;1273;1388;1462;1547;1706;1748;1900;2030;2144;2306
10-28,640,903178,12:00:00,10,16,33;143;259;434;607;707;845
10-29,34,912371,8:00:00,17,25,39;113;248;348;480;561;626;717;789
10-29,827,903589,12:00:00,12,20,42;212;387;493;626;746;915;1034;1357
10-29,808,902606,20:00:00,34,48,103;158;264;314;392;452;507;570;622;699;758;812;848;892;939
10-29,660,942266,14:00:00,29,33,42;127;188;262;324
10-30,615,905072,8:00:00,17,27,0;131;290;386;643;1021;1227;1429;1626;1819;2010
10-30,907,905524,10:00:00,7,32,96;174;259;431;582;780;899;1115;1292;1386;1470;1701;1813;1921;2025;2195;2428;2556;2642;2739;2910;2966;3135;3282;3414;3592
10-25,867,900356,7:00:00,31,35,82;291;422;608;720
10-31,4208,904906,16:00:00,38,43,41;123;449;543;586;726
10-30,902,905378,16:00:00,16,24,102;440;640;833;1022;1140;1309;1389;1462
10-27,711,906945,19:00:00,26,45,4;114;264;323;401;501;557;658;773;906;1065;1134;1193;1304;1372;1465;1558;1740;1958;2224
10-27,706,922520,7:00:00,18,45,65;129;317;426;525;607;746;861;941;1040;1123;1200;1280;1496;1721;1903;2048;2126;2218;2333;2393;2456;2541;2663;2772;2872;2988;3079
10-29,20,904651,8:00:00,15,32,61;243;340;417;527;567;613;781;839;980;1081;1179;1459;1555;1650;1777;1965;2193
10-28,707,905915,14:00:00,10,14,133;215;273;511;610
10-30,653,900198,22:00:00,29,39,64;109;201;315;475;539;686;759;834;910;1031
10-26,633,904526,13:00:00,8,31,0;134;292;362;470;688;928;1053;1218;1292;1362;1437;1553;1757;1802;2081;2241;2318;2393;2462;2489;2601;2704;2815
10-28,679,906455,8:00:00,24,34,50;155;234;295;393;567;778;857;943;1035;1118
10-28,185,905688,10:00:00,22,30,68;180;507;829;1251;1527;1916;2102;2549
10-29,676,904683,16:00:00,17,41,30;204;344;454;709;862;1016;1167;1317;1517;1594;1688;1803;1941;2087;2321;2426;2542;2725;2845;3060;3160;3229;3291;3425
10-31,7052,903540,20:00:00,31,53,8;99;153;230;290;401;455;523;666;719;1037;1154;1195;1268;1367;1467;1609;1722;1816;1870;1973;2042;2106
10-29,912,904370,10:00:00,2,22,0;113;224;341;555;681;912;1028;1229;1336;1478;1691;1773;1926;2122;2286;2427;2581;2838;2988;3114
10-29,800,922546,14:00:00,43,50,40;136;218;320;375;420;492;575
10-26,735,900535,17:00:00,15,23,32;92;192;293;408;484;620;883;1142
10-27,850,906791,17:00:00,14,38,14;138;316;492;622;758;929;1079;1214;1321;1432;1583;1673;1905;2002;2123;2271;2383;2486;2613;2719;2787;2900;2969;3040
10-25,37,912334,11:00:00,22,31,172;281;375;459;583;716;831;968;1042;1128
10-29,185,905675,10:00:00,8,27,14;120;278;353;470;548;693;854;991;1175;1354;1417;1472;1562;1757;1860;2174;2483;2892;3153
10-28,34,906400,18:00:00,18,25,73;220;333;475;555;626;725;815
10-30,20,903363,18:00:00,28,32,47;163;320;522;805
10-30,645,901854,14:00:00,5,28,43;82;145;248;432;493;608;677;750;862;946;1006;1119;1294;1441;1523;1615;1780;1889;2111;2230;2408;2482;2756
10-31,572,903041,14:00:00,2,16,0;154;201;322;450;516;582;653;714;818;881;937;1018;1088;1208
10-26,642,903002,19:00:00,36,41,20;116;236;344;447;505
10-30,806,906532,10:00:00,15,31,100;236;411;521;626;769;866;966;1080;1190;1292;1523;1629;1708;1771;1941;2080
10-26,8,906931,11:00:00,8,18,17;165;256;558;687;922;1126;1235;1301;1380;1487
10-28,623,904599,14:00:00,20,30,50;278;341;425;518;584;702;787;862;933;1010
10-27,846,921901,15:00:00,10,37,37;113;196;252;331;406;571;652;708;795;869;977;1113;1206;1326;1427;1567;1676;1976;2087;2207;2356;2558;2721;2929;3170;3407;3701
10-28,610,905344,18:00:00,12,35,59;278;470;600;814;985;1099;1233;1408;1555;1627;1782;1915;2094;2162;2219;2369;2432;2514;2726;2777;2947;3058;3119
10-31,878,905870,10:00:00,37,43,29;84;174;241;311;474;547
10-28,640,903186,20:00:00,21,40,36;161;279;328;382;490;683;774;888;1067;1174;1229;1351;1497;1573;1677;1777;1862;1907;1971
10-31,652,903901,12:00:00,8,41,37;133;282;418;499;731;811;938;1025;1122;1217;1384;1536;1686;1778;1858;1947;2008;2091;2186;2252;2330;2416;2548;2641;2730;2839;2914;2991;3029;3119;3189;3302;3377
10-26,813,906625,7:00:00,18,24,107;252;393;568;637;805;927
10-27,859,900475,19:00:00,37,61,38;190;342;491;574;660;806;931;1024;1172;1263;1407;1475;1619;1724;1803;1860;1933;2069;2237;2319;2470;2611;2711;2852
10-25,691,942163,9:00:00,10,14,42;108;152;272;330
10-31,693,907422,18:00:00,27,35,0;100;217;284;353;422;505;700;794
10-28,213,903943,8:00:00,2,32,0;217;290;364;471;608;689;753;880;978;1067;1203;1279;1396;1463;1569;1652;1790;1867;1985;2124;2228;2293;2589;2680;2736;2788;2895;3007;3132;3219
10-31,800,922555,12:00:00,31,49,86;340;442;517;607;767;984;1036;1144;1219;1304;1368;1474;1668;1827;2003;2192;2283;2418
10-28,655,904622,18:00:00,28,33,61;133;208;341;482;580
10-30,602,901786,16:00:00,22,44,48;146;227;334;431;574;720;930;1056;1146;1297;1360;1519;1691;1819;1981;2094;2193;2277;2441;2557;2701;2790
10-30,804,911535,16:00:00,5,23,100;210;493;637;806;948;1114;1229;1337;1449;1699;1895;1962;2088;2347;2669;2897;3055;3135
10-31,850,906989,8:00:00,14,38,0;93;234;349;495;563;658;878;1019;1109;1316;1458;1622;1726;1966;2099;2280;2358;2467;2608;2733;2842;2997;3051;3139
10-31,668,902906,10:00:00,2,28,104;168;314;508;652;788;909;1032;1133;1261;1364;1482;1598;1863;1988;2096;2328;2424;2540;2656;2822;2925;3037;3177;3259;3390;3530
10-27,701,903021,15:00:00,6,16,98;242;351;466;539;641;725;925;1076;1315;1412
10-29,860,901839,22:00:00,18,39,38;179;379;549;727;814;894;1011;1077;1102;1198;1326;1404;1574;1724;1838;1888;2026;2151;2222;2290;2380
10-25,588,904491,11:00:00,29,41,27;83;169;226;327;394;523;666;834;1001;1176;1434;1552
10-28,908,900908,12:00:00,27,47,66;259;400;488;623;754;823;900;1014;1179;1302;1402;1469;1716;1837;1994;2109;2205;2326;2442;2511
10-29,670,919774,18:00:00,22,26,30;168;254;301;540
10-29,606,900494,14:00:00,23,40,106;245;369;489;646;784;934;1057;1201;1313;1371;1427;1480;1531;1587;1651;1700;1795
10-30,706,906554,20:00:00,42,46,51;133;229;295;354
10-31,872,902309,10:00:00,12,37,37;155;310;601;681;829;975;1096;1175;1446;1570;1799;1919;2029;2125;2251;2356;2459;2564;2666;2815;2904;3040;3151;3241;3295
10-25,705,900794,15:00:00,12,50,0;62;149;224;297;370;429;505;627;734;795;928;1037;1095;1158;1219;1305;1388;1436;1509;1556;1615;1686;1775;1878;2059;2149;2247;2331;2395;2501;2550;2614;2692;2805;2956;3005;3125;3247
10-25,679,906466,7:00:00,23,35,71;302;459;629;714;830;950;1076;1220;1354;1641;1778;1893
10-26,706,906567,11:00:00,2,36,60;190;317;465;525;614;705;799;900;981;1063;1238;1333;1438;1492;1610;1685;1724;1886;1970;2045;2104;2212;2296;2353;2427;2485;2536;2590;2780;2970;3126;3245;3301;3371
10-31,676,904700,12:00:00,14,21,42;198;293;508;654;769;858;1089
10-25,906,906588,15:00:00,26,39,99;329;483;590;708;856;931;1025;1192;1317;1524;1700;1744;1823
10-25,804,904783,13:00:00,14,25,99;249;331;517;657;884;979;1201;1440;1562;1725;1805
10-30,753,901060,16:00:00,3,29,86;162;225;291;362;434;492;564;618;713;847;945;1025;1081;1157;1239;1386;1488;1565;1736;1807;1880;1928;1997;2114;2203;2248
10-26,655,906095,11:00:00,22,33,71;199;280;365;422;527;634;723;820;933;1025;1068
10-28,639,901811,12:00:00,3,26,0;106;180;339;393;459;603;769;876;1062;1184;1370;1514;1689;1873;1991;2259;2387;2547;2799;2910;3092;3179;3256
10-28,639,901813,8:00:00,22,34,135;218;386;480;659;788;915;1056;1134;1303;1378;1444;1510
10-28,903,906221,14:00:00,19,31,60;174;387;571;674;799;894;1048;1219;1273;1342;1430;1664
10-30,746,905258,16:00:00,5,13,47;444;1512;1791;1941;2088;2265;2509;2617
10-31,690,902128,10:00:00,19,31,33;100;182;233;301;364;425;487;586;678;766;829;883
10-30,911,903300,8:00:00,27,33,63;275;508;612;745;889;1114
10-25,640,903173,9:00:00,4,30,48;134;242;369;479;627;754;818;931;1109;1275;1373;1635;1742;1856;1931;2030;2125;2335;2587;2802;2949;3080;3187;3323;3481;3595
10-28,847,906759,10:00:00,24,46,17;183;300;530;606;707;905;1118;1237;1364;1479;1623;1791;1892;1969;2078;2209;2311;2429;2544;2781;2849;2946
10-26,827,903588,21:00:00,8,17,110;199;316;450;538;613;729;801;976;1070
10-28,12,901796,20:00:00,11,28,18;100;177;279;455;618;714;909;1088;1197;1318;1375;1427;1473;1616;1773;1851;1917
10-26,827,903601,15:00:00,10,20,56;169;276;437;601;697;825;942;1116;1241;1504
10-29,672,902500,18:00:00,24,38,0;117;191;232;335;462;540;664;749;788;1007;1110;1276;1390;1508
10-26,55050,905822,17:00:00,10,20,106;292;451;706;925;1077;1303;1481;1658;2063;2221
10-26,686,906003,19:00:00,52,61,53;132;212;286;360;475;563;800;898;966
10-29,662,900657,18:00:00,34,41,74;151;243;377;428;516;591;652
10-26,916,905493,9:00:00,4,23,148;240;386;507;639;804;912;1046;1194;1393;1652;1819;1960;2138;2217;2319;2506;2723;2813;2968
10-31,862,901092,20:00:00,20,30,38;310;579;611;710;898;1098;1172;1388;1441;1499
10-26,629,901594,11:00:00,44,52,63;220;288;346;398;443;512;604;728
10-26,841,900375,7:00:00,15,40,53;263;396;551;728;878;966;1082;1202;1304;1415;1523;1646;1879;1991;2132;2236;2371;2494;2579;2714;2824;2980;3150;3256;3328
10-26,635,907106,9:00:00,18,34,92;185;281;409;497;579;662;823;899;1060;1197;1311;1482;1582;1838;1905;1972
10-25,806,906551,11:00:00,7,31,33;148;301;448;684;762;807;882;983;1112;1279;1382;1479;1608;1693;1782;1886;1985;2078;2298;2391;2457;2508;2665;2799
10-27,672,902502,9:00:00,23,38,74;225;354;440;495;610;750;844;977;1077;1126;1352;1469;1658;1779;1944
10-28,912,904363,10:00:00,29,35,81;183;250;336;453;543;612
10-27,153,904130,19:00:00,5,20,32;155;238;316;378;464;515;587;673;815;900;1078;1261;1328;1455;1620
10-30,37,912342,8:00:00,11,32,61;183;272;450;517;660;840;1011;1186;1439;1630;1764;1834;1947;2174;2296;2381;2557;2657;2841;2981;3116
