O_DATA,O_LINENO,O_TERMINALNO,predHour,pred_start_stop_ID,pred_end_stop_ID,pred_timeStamps
10-31,903,906214,14:00:00,12,33,82;192;291;485;622;802;916;1053;1165;1339;1424;1517;1665;1818;1966;2117;2202;2271;2472;2603;2691;2788
10-27,707,905924,9:00:00,2,24,12;112;279;329;448;649;873;966;1238;1320;1379;1619;1722;1921;2075;2174;2295;2370;2427;2498;2552;2616;2685
10-26,15,901755,15:00:00,2,17,30;83;200;239;323;733;925;1042;1329;1442;1617;1788;1896;2044;2112;6145
10-26,868,900836,19:00:00,9,32,29;121;229;469;574;669;961;1071;1218;1479;1621;1951;2083;2356;2466;2601;2752;2961;3051;3146;3230;3397;3508;3675
10-31,871,906833,20:00:00,21,39,31;238;287;346;456;596;729;812;930;991;1111;1198;1332;1402;1464;1662;1797;1852;1911
10-27,595,904005,17:00:00,2,18,34;85;129;251;361;466;604;854;909;1062;1204;1259;1341;1547;1728;1814;1975
10-25,867,900370,9:00:00,19,32,19;225;390;527;682;792;913;1065;1177;1396;1454;1511;1578;1716
10-30,916,905482,8:00:00,11,23,57;198;366;636;813;961;1140;1221;1326;1518;1740;1834;1991
10-28,700,906438,10:00:00,23,37,56;122;183;389;647;707;831;972;1084;1201;1360;1474;1624;1689;1749
10-25,161,905185,11:00:00,15,43,161;228;424;481;572;658;833;902;1132;1220;1344;1478;1610;1697;1783;2023;2097;2245;2372;2454;2518;2687;2789;2937;2998;3275;3428;3512;3566
10-26,600,905261,7:00:00,9,23,71;211;281;362;472;592;770;921;1220;1400;1549;1700;1905;1995;2219
10-29,34,906401,16:00:00,16,25,78;166;254;402;516;657;738;811;910;998
10-29,878,905864,18:00:00,30,41,69;148;273;387;663;773;904;1074;1168;1242;1336;1401
10-27,7052,903548,15:00:00,45,52,165;253;330;414;484;560;696;825
10-26,50,932518,17:00:00,8,16,110;239;444;689;788;935;1071;1224;1339
10-31,679,906456,18:00:00,6,34,38;161;309;406;520;610;707;844;1016;1116;1286;1377;1530;1637;1837;2034;2145;2203;2309;2412;2489;2551;2650;2816;3059;3140;3229;3316;3382
10-31,623,904600,8:00:00,8,17,61;158;237;297;464;646;744;892;1014;1180
10-28,808,900249,20:00:00,39,47,81;162;252;455;549;627;723;898;1083
10-30,832,903482,16:00:00,10,28,30;90;203;322;367;421;573;668;792;884;1093;1258;1447;1696;1830;1955;2104;2210;2482
10-30,824,905960,18:00:00,22,40,87;154;243;343;403;484;579;700;835;939;1021;1171;1311;1432;1507;1588;1737;1859;1902
10-30,686,906024,12:00:00,53,61,40;115;185;275;385;471;689;772;829
10-31,161,905191,20:00:00,45,55,21;203;391;448;520;574;664;700;823;953;1039
10-26,878,905859,9:00:00,25,41,65;149;217;351;452;533;613;735;845;1121;1227;1355;1486;1581;1659;1752;1814
10-31,857,904043,8:00:00,19,38,70;257;347;469;602;735;840;970;1085;1244;1348;1489;1571;1689;1796;2000;2144;2278;2354;2545
10-25,906,902451,19:00:00,7,36,39;148;188;238;362;518;580;859;984;1101;1181;1285;1456;1533;1607;1743;1918;2090;2204;2395;2605;2742;2837;2943;3079;3144;3226;3626;3826;4058
10-25,903,906225,13:00:00,20,33,48;207;310;388;521;659;792;928;999;1055;1242;1359;1433;1517
10-27,12,901793,21:00:00,12,28,35;122;230;370;550;649;849;1032;1148;1272;1322;1392;1443;1613;1770;1846;1917
10-28,707,905929,14:00:00,4,24,132;179;294;485;696;770;1031;1111;1166;1404;1501;1701;1859;1954;2086;2157;2210;2293;2364;2435;2504
10-26,855,904644,13:00:00,30,46,46;110;164;234;330;373;469;580;705;759;843;936;974;1032;1072;1118;1235
10-25,621,902986,17:00:00,36,42,34;138;209;285;483;595;793
10-26,607,906344,15:00:00,8,34,27;167;396;547;748;905;1096;1210;1336;1464;1580;1661;1746;1934;2012;2084;2289;2375;2454;2630;2710;2777;2923;3071;3188;3248;3363
10-27,652,903902,15:00:00,40,72,11;66;180;235;341;411;501;686;726;876;962;1042;1139;1239;1299;1407;1518;1568;1608;1685;1840;2000;2064;2099;2214;2277;2336;2515;2649;2738;2899;3008;3252
10-28,868,900846,22:00:00,30,36,56;144;227;277;410;468;534
10-29,857,904029,18:00:00,28,37,117;247;359;479;611;721;829;942;1055;1145
10-25,691,942157,17:00:00,10,14,143;343;406;524;623
10-27,656,904177,21:00:00,29,34,91;169;245;336;392;508
10-27,55002,906073,17:00:00,8,15,101;467;634;748;940;1157;1280;1552
10-26,610,906381,9:00:00,2,29,32;107;186;307;383;575;659;746;917;1006;1070;1221;1372;1491;1694;1838;1927;2063;2230;2345;2515;2684;2946;3050;3117;3283;3369;3442
10-27,6012,902583,13:00:00,2,26,43;130;201;288;396;465;653;744;826;918;1041;1206;1497;1557;1768;1949;2032;2137;2371;2531;2661;2849;2959;3084;3262
10-30,535,901558,8:00:00,6,28,140;198;276;359;445;579;697;802;878;967;1065;1135;1185;1250;1325;1459;1544;1638;1728;1830;1878;1937;2017
10-29,560,903854,16:00:00,13,18,111;226;336;449;541;647
10-30,706,906576,18:00:00,18,46,71;120;290;387;475;547;669;765;840;931;1000;1050;1110;1310;1510;1676;1786;1852;1928;2028;2073;2121;2190;2297;2391;2479;2581;2657;2723
10-26,952,906246,13:00:00,23,33,163;274;396;453;553;700;784;835;955;1077;1167
10-28,871,906831,8:00:00,33,40,66;168;297;426;551;641;752;852
10-26,904,905139,19:00:00,7,34,56;167;411;533;690;766;850;1020;1100;1198;1358;1504;1845;1936;2049;2185;2248;2352;2570;2619;2837;3093;3190;3241;3289;3369;3446;3678
10-27,840,903107,9:00:00,21,35,101;295;457;588;775;892;1040;1136;1186;1386;1465;1626;1804;1854;1914
10-26,459,905423,21:00:00,25,44,55;102;405;532;762;844;1210;1348;1514;1580;1628;1689;1829;1895;1957;1994;2044;2130;2192;2249
10-26,906,906974,17:00:00,23,37,63;156;421;654;881;986;1083;1255;1316;1359;1479;1573;1746;1891;2121
10-31,859,900442,10:00:00,49,61,37;190;303;390;440;523;668;843;917;1172;1322;1422;1531
10-28,400,900133,8:00:00,21,29,30;100;172;214;301;365;413;525;674
10-29,652,903934,18:00:00,9,17,37;239;1039;1127;1277;1419;1626;1743;1864
10-27,804,905248,19:00:00,17,25,187;327;553;644;851;1088;1239;1369;1450
10-25,697,906711,19:00:00,22,30,6;105;279;410;582;708;805;937;1107
10-28,638,932633,14:00:00,40,45,46;185;253;322;442;540
10-25,841,900375,9:00:00,23,41,79;139;272;458;625;730;1007;1129;1238;1321;1476;1686;1799;1896;1992;2169;2279;2379;2467
10-26,660,942268,13:00:00,29,33,6;89;147;218;269
10-29,459,905401,12:00:00,6,31,105;230;299;423;682;836;902;958;1021;1104;1220;1303;1363;1460;1515;1605;1660;1713;1761;2210;2258;2571;2715;3010;3095;3449
10-28,676,904697,10:00:00,7,27,79;127;263;354;414;464;529;672;992;1132;1257;1387;1549;1744;1904;2038;2107;2177;2286;2476;2575
10-30,32,941332,10:00:00,2,20,1713;1839;1962;2133;2251;2322;2485;2675;2752;2851;3011;3121;3255;3440;3632;3783;3904;3991;4046
10-31,324,901994,14:00:00,4,19,47;102;170;233;287;383;567;679;734;874;1062;1100;1219;1279;1397;1502
10-27,860,901837,19:00:00,4,29,36;185;293;403;598;717;799;877;1063;1206;1295;1458;1706;1933;2072;2231;2465;2664;2892;3005;3114;3260;3355;3411;3541;3703
10-31,22,912215,16:00:00,21,29,64;222;312;648;738;903;1090;1209;1320
10-31,55014,903439,8:00:00,2,20,67;362;425;504;722;822;1119;1222;1326;1586;1846;2106;2366;2626;2886;3146;3406;3666;3926
10-29,663,901432,14:00:00,22,30,142;475;622;757;887;990;1128;1228;1355
10-31,175,902472,16:00:00,6,29,43;133;369;426;626;675;764;964;1134;1204;1464;1539;1584;1834;1906;2031;2086;2220;2346;2443;2548;2632;2764;2985
10-31,609,900929,22:00:00,38,44,68;128;227;323;404;477;517
10-30,645,901854,8:00:00,14,28,40;139;223;360;555;722;792;877;1062;1184;1411;1539;1726;1807;2080
10-28,530,904098,20:00:00,3,18,41;191;299;387;515;553;616;686;797;890;981;1068;1158;1200;1253;1345
10-30,6012,902584,10:00:00,28,39,93;221;382;457;562;654;744;841;959;1057;1117;1167
10-26,679,906450,21:00:00,29,35,73;165;253;328;534;620;710
10-30,8,906930,18:00:00,6,18,256;363;647;807;906;1208;1342;1797;2056;2136;2197;2293;2434
10-27,629,901585,9:00:00,42,52,46;116;301;438;560;687;777;1031;1160;1268;1353
10-31,842,900974,20:00:00,7,25,45;230;425;490;570;753;907;1045;1235;1391;1608;1686;1898;1976;2049;2204;2342;2442;2502
10-26,808,904633,21:00:00,32,47,20;87;132;174;237;431;543;626;708;800;1008;1107;1189;1290;1420;1608
10-31,909,902795,12:00:00,22,32,37;345;453;493;574;672;735;790;868;932;1070
10-28,818,904457,16:00:00,17,38,71;129;216;284;680;839;960;1150;1320;1388;1499;1568;1643;1754;1884;2051;2106;2286;2559;2712;2893;2984
10-30,304,904223,16:00:00,4,16,108;169;244;341;428;543;662;732;813;902;945;1015;1103
10-26,634,901752,15:00:00,14,32,61;198;338;448;569;767;876;998;1072;1141;1251;1323;1448;1658;1788;1867;2187;2457;2857
10-27,34,912360,17:00:00,4,25,52;161;274;374;490;636;755;844;1022;1088;1231;1405;1573;1634;1747;1835;1897;1990;2131;2225;2296;2433
10-29,30,942298,20:00:00,8,22,20;212;290;477;687;789;904;1032;1143;1242;1356;1492;1548;1597;1703
10-31,632,904194,14:00:00,13,38,60;317;473;714;808;878;968;1124;1487;1626;1743;1909;2142;2207;2277;2343;2407;2505;2687;2833;2924;3032;3137;3216;3389;3455
10-30,829,903416,12:00:00,11,26,148;274;447;484;572;681;792;1012;1103;1232;1362;1505;1591;1664;1833;2036
10-25,676,904699,21:00:00,7,36,66;222;405;464;524;568;615;670;798;873;1093;1225;1324;1395;1660;1775;1950;2070;2168;2342;2407;2473;2560;2670;2808;2996;3067;3160;3320;3419
10-26,633,904527,11:00:00,13,31,109;362;500;678;765;835;926;1057;1277;1338;1632;1808;1900;1990;2079;2104;2232;2350;2477
10-29,832,903476,18:00:00,13,28,72;112;162;304;398;518;606;819;982;1169;1415;1544;1665;1810;1912;2214
10-28,608,903876,12:00:00,38,44,57;162;227;383;490;585;656
10-31,175,902464,10:00:00,21,29,54;114;284;413;514;623;711;850;1078
10-27,698,902361,21:00:00,33,42,69;133;201;266;353;418;473;554;690;786
10-25,203,905782,15:00:00,3,23,66;124;222;314;410;483;591;648;737;814;872;1033;1119;1196;1302;1416;1487;1612;1787;1840;1974
10-29,879,900396,14:00:00,9,27,120;317;534;672;849;996;1242;1371;1598;1795;1984;2076;2258;2376;2458;2592;2674;2737;2866
10-26,800,922538,11:00:00,24,49,24;120;273;387;609;732;923;1025;1282;1388;1467;1560;1724;1945;2000;2112;2191;2279;2346;2455;2653;2817;2998;3192;3287;3413
10-26,371,904003,7:00:00,14,21,3;161;378;603;672;877;974;1115
10-25,665,906087,17:00:00,10,26,55;166;226;306;401;476;615;754;844;944;1104;1179;1466;1605;1748;2009;2129
10-27,660,905285,7:00:00,15,33,43;255;610;705;793;881;961;1038;1127;1221;1319;1428;1500;1581;1732;1859;1958;2068;2143
10-31,629,901597,10:00:00,46,52,61;185;301;549;673;777;935
10-31,952,900769,20:00:00,16,34,112;374;464;527;607;780;872;1033;1143;1285;1445;1592;1760;1858;1947;2338;2449;2659;2739
10-30,660,942285,18:00:00,18,33,57;144;234;314;393;484;579;678;787;859;940;1092;1190;1254;1339;1401
10-26,961,903087,7:00:00,5,35,67;167;267;297;399;518;597;683;780;877;1037;1114;1259;1472;1646;1835;2054;2191;2326;2546;2687;2871;2959;3040;3193;3275;3368;3592;3659;3754;3839
10-28,859,900474,16:00:00,13,36,107;167;291;360;513;618;698;914;1042;1135;1225;1347;1547;1724;1812;1882;1984;2117;2227;2387;2453;2605;2715;2813
10-28,837,905357,14:00:00,23,27,91;264;358;580;745
10-25,574,901164,7:00:00,24,32,152;322;579;858;932;2369;2658;2798;2964
10-27,954,907426,13:00:00,26,40,46;190;385;544;650;829;926;1021;1180;1438;1543;1702;1873;1962;2094
10-27,840,903097,11:00:00,17,35,88;249;373;539;644;759;917;1107;1241;1342;1461;1580;1672;1781;1885;1999;2132;2219;2346
10-30,640,903191,18:00:00,14,34,38;158;299;430;623;877;1050;1190;1331;1464;1527;1593;1713;1919;2025;2160;2360;2485;2557;2697;2860
10-25,681,907280,7:00:00,7,26,65;326;425;523;699;956;1156;1262;1350;1459;1672;1824;1945;2159;2436;2522;2627;2835;3121;3244
10-30,610,906386,12:00:00,29,33,55;243;323;428;592
10-26,52,901306,19:00:00,7,20,51;191;317;445;532;636;763;895;1010;1051;1134;1294;1634;1713
10-28,703,904121,8:00:00,23,29,46;106;323;542;609;705;818
10-29,904,904610,20:00:00,36,41,72;265;415;529;650;747
10-29,533,900680,8:00:00,16,27,58;163;288;403;464;560;645;765;856;930;1000;1100
10-27,1,904648,7:00:00,8,29,59;177;321;397;467;591;662;786;826;988;1258;1354;1440;1586;1676;1767;1967;2067;2172;2319;2455;2643
10-29,185,905692,14:00:00,17,30,6;127;243;319;408;523;627;763;883;974;1071;1163;1227;1294
10-26,911,907320,11:00:00,27,33,48;237;462;545;653;827;982
10-25,804,911530,7:00:00,2,20,243;597;754;917;1006;1253;1382;1559;1707;1889;2018;2138;2263;2784;2924;2964;3074;3345;3659
10-28,678,903164,20:00:00,2,29,918;1039;1114;1214;1419;1627;1731;1819;1934;2080;2152;2264;2429;2591;2674;2726;2874;3044;3114;3294;3421;3516;3616;3731;3886;4083;4234;4314
10-27,907,905519,13:00:00,14,32,105;334;449;518;734;831;924;1016;1173;1393;1478;1552;1637;1796;1851;2016;2146;2260;2422
10-28,640,903178,12:00:00,10,16,33;143;259;434;607;707;845
10-29,34,912371,8:00:00,17,25,39;113;248;348;498;558;618;709;781
10-29,827,903589,12:00:00,12,20,42;212;387;493;626;746;915;1034;1357
10-29,808,902606,20:00:00,34,48,102;157;263;313;391;451;506;569;621;698;757;811;847;891;938
10-29,660,942266,14:00:00,29,33,42;127;188;262;310
10-30,615,905072,8:00:00,17,27,287;418;577;673;930;1308;1514;1716;1913;2106;2297
10-30,907,905524,10:00:00,7,32,96;174;259;431;582;780;899;1115;1380;1474;1558;1789;1901;2009;2113;2283;2516;2644;2730;2827;2998;3054;3223;3370;3502;3680
10-25,867,900356,7:00:00,31,35,82;291;422;608;720
10-31,4208,904906,16:00:00,38,43,32;92;418;512;555;695
10-30,902,905378,16:00:00,16,24,102;440;640;833;1022;1140;1309;1389;1462
10-27,711,906945,19:00:00,26,45,30;140;290;349;427;527;583;684;799;932;1091;1160;1219;1330;1398;1491;1584;1766;1984;2250
10-27,706,922520,7:00:00,18,45,65;129;317;426;525;607;746;861;941;1040;1123;1200;1280;1496;1721;1903;2048;2126;2218;2333;2393;2456;2541;2663;2772;2872;2988;3079
10-29,20,904651,8:00:00,15,32,61;479;604;689;864;910;984;1221;1279;1474;1575;1735;2015;2111;2206;2333;2521;2749
10-28,707,905915,14:00:00,10,14,133;213;271;509;574
10-30,653,900198,22:00:00,29,39,64;109;201;315;475;554;701;774;849;925;1046
10-26,633,904526,13:00:00,8,31,184;318;476;535;643;861;1101;1226;1391;1465;1519;1594;1710;1914;1959;2238;2398;2475;2550;2619;2646;2758;2861;2972
10-28,679,906455,8:00:00,24,34,50;155;234;295;393;567;778;857;943;1035;1115
10-28,185,905688,10:00:00,22,30,68;180;507;829;1251;1527;1916;2069;2516
10-29,676,904683,16:00:00,17,41,30;204;344;454;709;862;1016;1096;1246;1446;1523;1617;1732;1870;2016;2250;2355;2471;2654;2774;2989;3064;3133;3195;3329
10-31,7052,903540,20:00:00,31,53,8;99;153;230;290;439;493;578;721;753;1071;1188;1229;1302;1401;1501;1643;1756;1850;1904;2007;2076;2140
10-29,912,904370,10:00:00,2,22,317;430;519;636;850;965;1196;1312;1513;1611;1728;1941;2023;2176;2372;2536;2677;2831;3088;3238;3364
10-29,800,922546,14:00:00,43,50,40;136;218;320;375;420;492;588
10-26,735,900535,17:00:00,15,23,20;60;160;261;376;452;588;851;1110
10-27,850,906791,17:00:00,14,38,14;138;316;492;599;735;906;1056;1191;1298;1409;1560;1650;1882;1979;2100;2248;2360;2463;2590;2696;2764;2877;2946;3017
10-25,37,912334,11:00:00,22,31,172;281;375;459;609;742;857;994;1068;1154
10-29,185,905675,10:00:00,8,27,2;108;266;341;458;536;681;821;944;1128;1372;1435;1490;1580;1810;1913;2227;2536;3024;3285
10-28,34,906400,18:00:00,18,25,73;220;333;475;555;626;725;815
10-30,20,903363,18:00:00,28,32,47;163;320;522;805
10-30,645,901854,14:00:00,5,28,43;82;145;215;399;460;575;644;717;829;913;973;1086;1261;1408;1490;1582;1747;1856;2078;2197;2375;2449;2723
10-31,572,903041,14:00:00,2,16,1236;1390;1437;1558;1686;1752;1818;1889;1950;2054;2117;2173;2254;2324;2444
10-26,642,903002,19:00:00,36,41,20;116;236;344;447;505
10-30,806,906532,10:00:00,15,31,63;199;391;501;557;675;772;872;956;1066;1168;1443;1558;1637;1700;1870;1985
10-26,8,906931,11:00:00,8,18,17;165;256;558;687;922;1126;1235;1301;1380;1491
10-28,623,904599,14:00:00,20,30,50;278;327;411;504;570;701;786;851;922;999
10-27,846,921901,15:00:00,10,37,37;113;196;252;331;406;571;652;692;779;853;961;1095;1166;1286;1387;1527;1636;1936;2047;2167;2316;2518;2681;2889;3130;3367;3661
10-28,610,905344,18:00:00,12,35,59;278;470;600;814;985;1099;1233;1408;1555;1627;1782;1915;2094;2162;2219;2369;2432;2514;2726;2777;2947;3058;3119
10-31,878,905870,10:00:00,37,43,7;62;152;219;289;452;525
10-28,640,903186,20:00:00,21,40,36;161;279;328;382;490;683;774;888;1067;1174;1229;1351;1497;1573;1677;1762;1847;1899;1988
10-31,652,903901,12:00:00,8,41,37;133;282;418;499;731;811;938;1025;1122;1217;1384;1536;1686;1778;1858;1947;2008;2091;2186;2252;2330;2416;2548;2641;2730;2839;2914;2991;3029;3119;3189;3302;3377
10-26,813,906625,7:00:00,18,24,44;149;269;394;463;631;753
10-27,859,900475,19:00:00,37,61,38;190;342;491;574;660;774;899;992;1140;1209;1353;1421;1565;1670;1749;1806;1879;2015;2183;2265;2416;2557;2657;2798
10-25,691,942163,9:00:00,10,14,30;101;145;265;323
10-31,693,907422,18:00:00,27,35,109;209;326;379;448;489;538;733;827
10-28,213,903943,8:00:00,2,32,152;369;442;516;623;760;841;905;1032;1130;1219;1355;1431;1548;1615;1721;1804;1942;2019;2137;2276;2380;2445;2741;2832;2888;2940;3047;3159;3284;3371
10-31,800,922555,12:00:00,31,49,86;340;442;517;607;817;1034;1086;1194;1269;1354;1418;1524;1718;1877;2053;2242;2333;2468
10-28,655,904622,18:00:00,28,33,61;133;208;341;521;600
10-30,602,901786,16:00:00,22,44,48;146;227;334;431;574;720;930;1056;1146;1297;1360;1519;1691;1819;1981;2094;2193;2277;2507;2623;2767;2856
10-30,804,911535,16:00:00,5,23,100;210;493;637;806;948;1114;1229;1337;1449;1699;1895;1962;2088;2347;2707;2912;3077;3157
10-31,850,906989,8:00:00,14,38,236;329;470;585;731;771;866;1086;1227;1317;1524;1666;1830;1934;2174;2307;2488;2566;2675;2816;2941;3050;3205;3259;3347
10-31,668,902906,10:00:00,2,28,104;168;314;508;652;818;939;1079;1169;1297;1400;1518;1634;1899;2024;2132;2364;2460;2576;2692;2858;2961;3073;3213;3295;3426;3566
10-27,701,903021,15:00:00,6,16,98;242;351;466;539;641;725;925;1076;1296;1393
10-29,860,901839,22:00:00,18,39,38;179;379;549;727;837;917;1034;1100;1180;1276;1456;1596;1791;1941;2055;2120;2350;2500;2553;2638;2743
10-25,588,904491,11:00:00,29,41,27;83;169;219;320;387;516;706;976;1143;1358;1616;1734
10-28,908,900908,12:00:00,27,47,66;259;400;488;623;728;797;847;977;1142;1247;1347;1414;1661;1782;1939;2054;2150;2271;2387;2456
10-29,670,919774,18:00:00,22,26,30;168;254;301;540
10-29,606,900494,14:00:00,23,40,82;221;345;465;622;760;910;1033;1177;1267;1325;1381;1434;1485;1541;1605;1654;1749
10-30,706,906554,20:00:00,42,46,51;133;229;295;354
10-31,872,902309,10:00:00,12,37,16;134;244;535;615;763;909;1030;1109;1380;1504;1733;1853;1963;2059;2185;2264;2367;2472;2574;2723;2812;2948;3059;3149;3203
10-25,705,900794,15:00:00,12,50,9;71;158;233;306;379;438;528;650;757;812;912;1127;1185;1248;1319;1405;1513;1561;1634;1681;1740;1811;1900;2290;2471;2561;2659;2743;2807;2913;2962;3026;3104;3217;3368;3417;3537;3659
10-25,679,906466,7:00:00,23,35,71;302;459;604;669;764;884;989;1133;1229;1516;1653;1768
10-26,706,906567,11:00:00,2,36,70;214;341;489;549;638;729;823;924;1005;1087;1262;1357;1462;1516;1634;1709;1748;1910;1994;2069;2128;2236;2320;2377;2451;2509;2560;2614;2804;2994;3150;3250;3295;3350
10-31,676,904700,12:00:00,14,21,42;198;293;508;654;769;858;1089
10-25,906,906588,15:00:00,26,39,99;329;483;590;708;856;931;1025;1192;1317;1524;1700;1744;1823
10-25,804,904783,13:00:00,14,25,105;235;315;501;641;868;963;1185;1424;1546;1709;1789
10-30,753,901060,16:00:00,3,29,67;143;206;272;343;410;468;540;599;694;828;926;1006;1062;1138;1220;1367;1469;1546;1717;1788;1861;1909;1978;2095;2184;2229
10-26,655,906095,11:00:00,22,33,71;199;280;365;422;527;634;723;820;950;1042;1094
10-28,639,901811,12:00:00,3,26,1314;1420;1494;1734;1784;1850;1994;2160;2267;2453;2575;2761;2905;3080;3264;3382;3650;3778;3938;4190;4301;4483;4570;4647
10-28,639,901813,8:00:00,22,34,135;218;386;467;646;775;902;1043;1121;1290;1365;1431;1452
10-28,903,906221,14:00:00,19,31,60;174;387;571;674;799;869;1023;1194;1248;1317;1405;1639
10-30,746,905258,16:00:00,5,13,47;444;1512;1791;1941;2088;2265;2509;2617
10-31,690,902128,10:00:00,19,31,33;82;164;215;263;326;387;443;542;634;722;785;839
10-30,911,903300,8:00:00,27,33,63;275;508;607;708;852;1032
10-25,640,903173,9:00:00,4,30,39;125;233;360;455;603;730;794;907;1085;1151;1236;1498;1605;1719;1794;1893;1988;2198;2450;2665;2812;2943;3050;3186;3344;3458
10-28,847,906759,10:00:00,24,46,17;183;300;530;606;707;905;1118;1237;1364;1479;1623;1791;1892;1962;2071;2202;2304;2422;2537;2774;2833;2910
10-26,827,903588,21:00:00,8,17,110;199;316;450;538;613;729;801;976;1070
10-28,12,901796,20:00:00,11,28,18;100;177;279;423;633;737;907;1086;1195;1316;1366;1418;1464;1607;1764;1842;1908
10-26,827,903601,15:00:00,10,20,56;169;288;449;613;709;874;991;1191;1311;1574
10-29,672,902500,18:00:00,24,38,149;266;311;352;442;569;647;771;856;895;1114;1204;1370;1484;1602
10-26,55050,905822,17:00:00,10,20,106;292;451;706;925;1077;1303;1481;1636;2041;2199
10-26,686,906003,19:00:00,52,61,53;142;222;296;377;492;580;826;924;983
10-29,662,900657,18:00:00,34,41,74;151;243;377;428;516;591;652
10-26,916,905493,9:00:00,4,23,148;240;386;507;639;804;912;1046;1194;1393;1652;1819;1960;2138;2217;2319;2506;2723;2813;2968
10-31,862,901092,20:00:00,20,30,38;310;579;611;761;981;1181;1255;1471;1560;1620
10-26,629,901594,11:00:00,44,52,41;170;238;296;348;393;462;554;678
10-26,841,900375,7:00:00,15,40,14;224;299;368;545;695;783;899;1019;1121;1232;1340;1463;1696;1808;1949;2053;2188;2311;2396;2531;2641;2797;2967;3073;3145
10-26,635,907106,9:00:00,18,34,92;185;281;409;497;579;662;823;899;1060;1175;1289;1460;1560;1816;1883;1933
10-25,806,906551,11:00:00,7,31,33;148;301;448;684;762;807;882;983;1112;1279;1382;1457;1586;1649;1715;1819;1944;2037;2257;2350;2416;2467;2624;2734
10-27,672,902502,9:00:00,23,38,74;225;354;440;495;610;750;844;977;1077;1126;1352;1469;1658;1779;1944
10-28,912,904363,10:00:00,29,35,63;165;232;318;435;525;594
10-27,153,904130,19:00:00,5,20,32;155;238;316;378;464;515;587;673;815;900;1078;1261;1328;1455;1620
